3.9282e-02	1.4688e-04	0	0	0.0000e+00	0.0000e+00
3.9282e-02	1.5031e-04	0	0	0.0000e+00	0.0000e+00
9.0970e-02	2.1906e-04	0	0	0.0000e+00	0.0000e+00
9.0970e-02	2.4406e-04	0	0	0.0000e+00	0.0000e+00
9.0970e-02	2.5031e-04	0	0	0.0000e+00	0.0000e+00
9.0970e-02	2.8156e-04	0	0	0.0000e+00	0.0000e+00
9.0970e-02	3.0656e-04	0	0	0.0000e+00	0.0000e+00
2.0675e-01	2.1875e-04	0	0	0.0000e+00	0.0000e+00
1.8607e-01	2.2312e-04	0	0	0.0000e+00	0.0000e+00
2.2742e-01	1.9063e-04	0	0	0.0000e+00	0.0000e+00
2.0675e-01	1.7813e-04	0	0	0.0000e+00	0.0000e+00
2.1502e-01	1.5031e-04	0	0	0.0000e+00	0.0000e+00
4.0523e-02	2.1906e-04	0	0	1.8750e-05	1.8750e-05
4.0523e-02	2.4406e-04	0	0	1.8750e-05	1.8750e-05
4.0523e-02	2.5031e-04	0	0	1.8750e-05	1.8750e-05
4.0523e-02	2.5656e-04	0	0	1.8750e-05	1.8750e-05
4.0109e-01	6.9063e-05	0	0	1.8750e-05	1.8750e-05
4.1350e-01	7.1875e-05	0	0	1.8750e-05	1.8750e-05
6.6160e-01	7.5312e-05	0	0	1.8750e-05	1.8750e-05
8.6835e-01	7.8125e-05	0	0	1.8750e-05	1.8750e-05
4.0109e-01	1.3156e-04	0	0	1.8750e-05	1.8750e-05
4.1350e-01	1.4688e-04	0	0	1.8750e-05	1.8750e-05
1.3232e-01	6.1250e-05	0	0	1.8750e-05	1.8750e-05
1.7367e-01	4.8750e-05	0	0	1.8750e-05	1.8750e-05
